tipo,nome,logradouro,bairro,municipio,estado,m²,quartos,banheiros,vagas,preco,preco do m²,Anunciante,latitude,longitude
Apartamento,Villagio Treviso,"Avenida Jose Alves Nendo, 1256",Jardim Sao Silvestre,Maringa,PR,43.0,2,0,1,210000.0,4883.72,Lelo Imoveis,-23.4529235,-51.9130252
Apartamento,Residencial Vilagio Treviso,"Avenida Jose Alves Nendo, 1256",Jardim Sao Silvestre,Maringa,PR,42.81,2,0,1,210000.0,4905.4,Imobiliaria Silvio Iwata,-23.4529235,-51.9130252
Casa,Zona 07,"Rua Bragança, 835",Zona 07,Maringa,PR,36.0,1,0,1,210000.0,5833.33,Ekos Imóveis,-23.4103618,-51.9460452
Apartamento,Acqua Marine,"Rua Braganca, 835",Zona 07,Maringa,PR,28.43,1,0,1,210000.0,7386.56,Opcao Imoveis,-23.4103618,-51.9460452
Apartamento,Via Estação,"Avenida Tamandaré, 655",Zona 01,Maringa,PR,23.0,1,1,1,210000.0,9130.43,Pedro Granado Imóveis,-23.4189585,-51.9381025
Apartamento,Chaplin III,"Rua Bragança, 43",Zona 07,Maringa,PR,22.0,1,0,1,210000.0,9545.45,Pedro Granado Imóveis,-23.4103618,-51.9460452
Apartamento,Cond. Res. Hotência,"Rua Vereador Arlindo de Souza, 436",Jardim Monte Carlo,Maringa,PR,63.2,3,0,1,215000.0,3401.9,Nardo Imóveis,-23.410975,-51.9599619
Apartamento,Manaca Residencial,"Rua Pioneiro Paschoal Locatelli, 688",Conjunto Residencial Cidade Alta,Maringa,PR,49.02,2,0,1,215000.0,4385.96,Imobiliaria Silvio Iwata,-23.4656295,-51.910162
Apartamento,Residencial Maraú,"Rua Maria Aparecida Bragion Pignata, 142",Chácaras Aeroporto,Maringa,PR,48.94,2,0,1,215000.0,4393.13,Imobiliária Silvio Iwata,-23.4751129,-51.9082314
Apartamento,Portal Alvorada,"Rua Pioneiro Alfredo José da Costa, 368",Jardim Alvorada III,Maringa,PR,48.0,2,0,1,215000.0,4479.17,Imobiliária Paiaguás,-23.386849,-51.9070163
Apartamento,Spazio Montello,"Rua Castro Alves, 728",Zona 06,Maringa,PR,45.85,2,0,1,215000.0,4689.2,Imobiliária Silvio Iwata,-23.423554,-51.9688319
Apartamento,Spazio Mirante dos Maias,"Avenida Pioneiro Antonio Ruiz Saldanha, 730",Parque Industrial,Maringa,PR,45.0,2,0,1,215000.0,4777.78,Lelo Imoveis,-23.4540205,-51.9838412
Apartamento,Spazio Misato,"Avenida Pioneiro Antonio Ruiz Saldanha, 1826",Jardim das Estações,Maringa,PR,44.0,1,0,1,215000.0,4886.36,Conecta Corretores,-23.4442235,-51.9787045
Apartamento,Spazio Mirante do Parque,"Avenida Pioneiro Antonio Ruiz Saldanha, 1847",Jardim das Estações,Maringa,PR,43.0,2,0,1,215000.0,5000.0,Marly Imóveis,-23.4442235,-51.9787045
Apartamento,Res Arezzo,"Rua Manoel de Macedo, 290",Zona 07,Maringa,PR,24.0,1,0,1,215000.0,8958.33,Lelo Imoveis,-23.4083886,-51.9459324
Apartamento,Jacaranda,"Rua Bernardino de Campos, 831",Zona 07,Maringa,PR,77.0,3,0,1,218000.0,2831.17,Cedrun Patrimonial,-23.4109217,-51.9282277
Casa,Parque Hortência,"Rua Pioneiro Geraldo José Jorge, 961",Parque Hortência,Maringa,PR,80.0,2,0,2,219000.0,2737.5,MAGNANI IMOVEIS LTDA,-23.3943994,-51.9786183
Apartamento,Brisa da Aurora II,"Rua Pioneiro Alfredo José da Costa, 438",Jardim Alvorada,Maringa,PR,49.41,2,0,1,219000.0,4432.3,Imobiliária Silvio Iwata,-23.386849,-51.9070163
Casa,Parque Residencial Aeroporto,"Rua Pioneira Maria Lopes, 84",Parque Residencial Aeroporto,Maringa,PR,262.0,3,0,1,220000.0,839.69,Imobiliária Paiaguás,-23.4429058,-51.894462
Casa,Conjunto Residencial Ney Braga,"Rua Perdiz, 117",Conjunto Residencial Ney Braga,Maringa,PR,140.0,3,0,3,220000.0,1571.43,Imobiliária Paiaguás,-23.3949084,-51.9688248
Casa,Jardim Europa,"Rua José Marques de Oliveira, 113",Jardim Europa,Maringa,PR,136.65,3,0,2,220000.0,1609.95,Imobiliária Silvio Iwata,-23.4631065,-51.9619894
Casa,Jardim Paraíso,"Rua Pioneiro Benedito Justino, 120",Jardim Paraíso,Maringa,PR,105.0,3,0,2,220000.0,2095.24,Massaru Imóveis,-23.467493,-51.9159517
Casa,Conjunto Residencial Ney Braga,"Rua Tucano, 101",Conjunto Residencial Ney Braga,Maringa,PR,100.0,3,0,1,220000.0,2200.0,Imobiliária Paiaguás,-23.3952527,-51.9663622
Apartamento,Jacarandá,"Rua Bernardino de Campos, 900",Zona 07,Maringa,PR,77.0,3,0,1,220000.0,2857.14,MAGNANI IMOVEIS LTDA,-23.4109217,-51.9282277
Casa,Parque Tarumã,"Rua Pioneiro João Custódio Pereira, 600",Parque Tarumã,Maringa,PR,60.0,2,0,2,220000.0,3666.67,MAGNANI IMOVEIS LTDA,-23.4653869,-51.9234691
Apartamento,Conjunto Residencial Prof. Ruy Allegretti,"Rua Tabaete, 392",Jardim Tabaete,Maringa,PR,56.0,3,0,1,220000.0,3928.57,Pedro Granado Imoveis,-23.4466202,-51.9262233
Apartamento,Spazio Mirante dos Maias,"Avenida Pioneiro Antonio Ruiz Saldanha, 730",Parque Industrial,Maringa,PR,54.0,2,0,1,220000.0,4074.07,Granado Imóveis,-23.4540205,-51.9838412
Apartamento,Iguaçu I,"Rua João Luiz Dias, 545",Parque Residencial Cidade Nova,Maringa,PR,54.0,3,0,1,220000.0,4074.07,Lélo Imóveis,-23.3942746,-51.9295617
Apartamento,Spazio Marseille,"Rua Primavera, 186",Vila Esperança,Maringa,PR,52.0,2,0,1,220000.0,4230.77,Lélo Imóveis,-23.4039915,-51.9317831
Apartamento,Residencial Marape,"Rua Maria Aparecida Bragion Pignata, 110",Chácaras Aeroporto,Maringa,PR,48.94,2,0,1,220000.0,4495.3,Imobiliária Silvio Iwata,-23.4751129,-51.9082314
Casa,Parque Tarumã,"Rua Pioneira Genoveva Giunta, 107",Parque Tarumã,Maringa,PR,48.0,2,0,3,220000.0,4583.33,Haraki Imóveis,-23.4670954,-51.9294294
Apartamento,Golden Ville,"Rua Vitor do Amaral, 1041",Jardim Alvorada,Maringa,PR,46.0,2,0,1,220000.0,4782.61,Pedro Granado Imoveis,-23.3868403,-51.909838
Apartamento,Spazio Minessota,"Avenida Doutor Alexandre Rasgulaeff, 3884",Parque Residencial Cidade Nova,Maringa,PR,45.92,2,0,1,220000.0,4790.94,Imobiliária Alte,-23.3984561,-51.929179
Apartamento,Spazio Montello,"Rua Castro Alves, 728",Zona 06,Maringa,PR,45.86,2,0,1,220000.0,4797.21,Maxcon Experience,-23.423554,-51.9688319
Apartamento,Montseny,"Rua Pioneiro Alfredo José da Costa, 218",Jardim Alvorada III,Maringa,PR,45.0,2,0,1,220000.0,4888.89,Imobiliária Paiaguás,-23.3906233,-51.9082318
Apartamento,Zaffiro,"Rua Maria Aparecida Bragion Pignata, 176",Chácaras Aeroporto,Maringa,PR,43.0,2,0,1,220000.0,5116.28,Merlin Gestão de Imóveis,-23.4751129,-51.9082314
Apartamento,Cobogos,"Rua Quintino Bocaiúva, 779",Zona 07,Maringa,PR,36.0,1,0,1,220000.0,6111.11,Lélo Imóveis,-23.40679,-51.94699
Apartamento,Maison Higuchi,"Rua Neo Alves Martins, 2397",Zona 01,Maringa,PR,36.0,1,0,1,220000.0,6111.11,Pedro Granado Imóveis,-23.4227817,-51.9382446
Apartamento,Residencial Três Américas,"Avenida Londrina, 1649",Zona 08,Maringa,PR,31.43,1,0,1,220000.0,6999.68,Irene Messias Imóveis,-23.4335972,-51.9101972
Apartamento,Moradas de Cecilia,"Rua Clementina Basseto, 336",Zona 07,Maringa,PR,29.32,1,0,1,220000.0,7503.41,Opção Imóveis,-23.4099843,-51.932806
Apartamento,Fujita,"Rua Mandaguari, 48",Zona 07,Maringa,PR,27.0,1,0,1,220000.0,8148.15,Antenor Imóveis,-23.4095145,-51.9463481
Apartamento,Villa Ferrara,"Rua São João, 140",Zona 07,Maringa,PR,26.0,1,0,1,220000.0,8461.54,Pedro Granado Imóveis,-23.4109197,-51.934147
Apartamento,Wyou Boutique Residence,"Rua Marcílio Dias, 1252",Zona 03,Maringa,PR,51.0,1,0,1,221989.0,4352.73,Pedro Granado Imóveis,-23.4265309,-51.9216837
Casa,Conjunto João de Barro Itaparica,"Rua Itapoá, 841",Conjunto João de Barro Itaparica,Maringa,PR,75.92,2,0,5,224000.0,2950.47,Alexsandro Imóveis,-23.3953156,-51.889445
Casa,Vila Marumby,"Rua Botafogo, 409",Vila Marumby,Maringa,PR,69.0,3,0,1,225000.0,3260.87,Amarildo Neves de Lara,-23.4469249,-51.9270292
Apartamento,5 Estrelas,"Rua Bragança, 345",Zona 07,Maringa,PR,62.0,2,0,2,225000.0,3629.03,José Granado Imóveis,-23.4103618,-51.9460452
Apartamento,Residencial Manacá,"Rua Pioneiro Paschoal Locatelli, 688",Loteamento Madrid,Maringa,PR,49.0,2,0,1,225000.0,4591.84,Imobiliária Morada do Sol,-23.4656295,-51.910162
Apartamento,Manaca,"Rua Pioneiro Paschoal Locatelli, 688",Conjunto Residencial Cidade Alta,Maringa,PR,46.0,2,0,1,225000.0,4891.3,Dubai Imoveis,-23.4656295,-51.910162
Apartamento,Cittrino,"Rua Maria Aparecida Bragion Pignata, 210",Chácaras Aeroporto,Maringa,PR,43.0,2,0,1,227000.0,5279.07,Merlin Gestão de Imóveis,-23.4751129,-51.9082314
Apartamento,Spazio Montpellier,"Rua Chile, 1523",Jardim Alvorada,Maringa,PR,46.25,2,0,1,228000.0,4929.73,Mendes & Conrado Engenharia e Imobiliária,-23.3856198,-51.9029683
Apartamento,Spazio Misato,"Avenida Pioneiro Antonio Ruiz Saldanha, 1826/1840",Jardim das Estações,Maringa,PR,47.0,2,0,1,229000.0,4872.34,Prado Imóveis,-23.4442235,-51.9787045
Apartamento,Residencial Moline,"Rua Pioneiro Alfredo José da Costa, 157",Jardim Alvorada,Maringa,PR,41.77,2,0,1,229000.0,5482.4,Imobiliária Silvio Iwata,-23.386849,-51.9070163
Casa,Parque das Grevíleas,"Rua Manaus, 19",Parque das Grevíleas,Maringa,PR,119.54,2,0,1,230000.0,1924.04,HERA IMOBILIÁRIA,-23.3763505,-51.9322932
Casa,Jardim São Silvestre,"Rua Pioneira Maria Deusanira Borges da Silva, 433",Jardim São Silvestre,Maringa,PR,119.0,4,0,6,230000.0,1932.77,Marly Imóveis,-23.4571223,-51.9049506
Casa,Ebenezer,"Rua José Carlos Joaquinzo, 135",Ebenezer,Maringa,PR,84.0,3,0,2,230000.0,2738.1,Imobiliária Paiaguás,-23.3862339,-51.9053037
Apartamento,Dois Irmãos,"Avenida Brasil, 5804",Zona 05,Maringa,PR,84.0,2,0,1,230000.0,2738.1,Pedro Granado Imóveis,-23.4233638,-51.9557318
Casa,Jardim Tropical,"Rua das Laranjeiras, 772",Jardim Tropical,Maringa,PR,82.77,2,0,2,230000.0,2778.78,Marutaka Gestor Imobiliário,-23.3973999,-51.960761
Casa,Vila Santo Antônio,"Rua Bernardino de Campos, 1200",Vila Santo Antônio,Maringa,PR,77.0,3,0,1,230000.0,2987.01,MAGNANI IMOVEIS LTDA,-23.4109217,-51.9282277
Casa,Vila Esperança,"Rua Doutor José Carlos Struet, 153",Vila Esperança,Maringa,PR,75.0,2,0,2,230000.0,3066.67,Lélo Imóveis,-23.4003482,-51.9416775
Apartamento,Residencial Hortencia,"Rua Vereador Arlindo de Souza, 436",Jardim Monte Carlo,Maringa,PR,68.0,3,0,1,230000.0,3382.35,Bonny Imóveis,-23.410975,-51.9599619
Apartamento,Meridian,"Rua Mandaguari, 654",Zona 07,Maringa,PR,67.0,2,0,1,230000.0,3432.84,Lélo Imóveis,-23.4095145,-51.9463481
Apartamento,Ed Lirios,"Rua Vereador Arlindo de Souza, 512",Jardim Monte Carlo,Maringa,PR,62.37,3,0,1,230000.0,3687.67,Irene Messias Imóveis,-23.410975,-51.9599619
Apartamento,Village Verde,"Rua Quintino Bocaiúva, 1270",Zona 07,Maringa,PR,61.0,3,0,1,230000.0,3770.49,Imobiliária Grou ltda,-23.40679,-51.94699
Apartamento,Zona 07,"Rua Quintino Bocaiúva, 170",Zona 07,Maringa,PR,61.0,3,0,1,230000.0,3770.49,RS IMÓVEIS,-23.40679,-51.94699
Apartamento,Anchieta II,"Rua Marciano Halchuk, 55",Vila Bosque,Maringa,PR,59.0,3,0,1,230000.0,3898.31,MAGNANI IMOVEIS LTDA,-23.4353346,-51.925898
Apartamento,Citizen Park,"Rua Joao Luiz Dias, 459",Parque Residencial Cidade Nova,Maringa,PR,58.0,3,0,1,230000.0,3965.52,Helaino Imoveis,-23.3942746,-51.9295617
Apartamento,Royal Palace Residencial,"Rua Ernesto Mariucci, 366",Jardim Aclimacao,Maringa,PR,54.45,2,0,1,230000.0,4224.06,Shimizu Imoveis,-23.4453286,-51.9186265
Casa,Jardim Monte Rei,"Rua Marçal Candido Siqueira, 230",Jardim Monte Rei,Maringa,PR,50.0,1,0,1,230000.0,4600.0,Medeiros Imobiliária,-23.3763699,-51.9555588
Apartamento,Residencial Bela Alvorada,"Rua Pioneiro Alfredo José da Costa, 308",Jardim Santa Clara,Maringa,PR,49.0,2,0,1,230000.0,4693.88,Sândalo Imóveis,-23.3851643,-51.9061517
Apartamento,Spazio Mirante do Parque,"Avenida Pioneiro Antonio Ruiz Saldanha, 1847",Parque Industrial,Maringa,PR,47.0,2,0,1,230000.0,4893.62,Toro Imoveis,-23.4540205,-51.9838412
Apartamento,Spazio Minessota,"Avenida Doutor Alexandre Rasgulaeff, 3884",Parque Residencial Cidade Nova,Maringa,PR,45.92,2,0,1,230000.0,5008.71,Massaru Imóveis,-23.3984561,-51.929179
Apartamento,Torre Alvorear 2,"Rua Vítor do Amaral, 796",Jardim Alvorada,Maringa,PR,45.89,2,0,1,230000.0,5011.99,7House Imóveis,-23.3868403,-51.909838
Casa,Jardim Alvorada,"Avenida Doutor Alexandre Rasgulaeff, 3884",Jardim Alvorada,Maringa,PR,45.0,2,0,1,230000.0,5111.11,Cescon Negócios Imobiliários,-23.4002351,-51.9236135
Apartamento,Residencial Spazio Modena,"Rua Moscados, 429",Vila Marumby,Maringa,PR,44.0,2,0,1,230000.0,5227.27,Venale Imobiliária Boutique,-23.450006,-51.9260395
Apartamento,Jardim das Estacoes,"Avenida Pioneiro Antonio Ruiz Saldanha, 1847",Jardim das Estacoes,Maringa,PR,43.75,2,0,1,230000.0,5257.14,Moraes e Moraes Negocios imobiliarios,-23.4442235,-51.9787045
Casa,Chacaras Aeroporto,"Rua Maria Aparecida Bragion Pignata, 176",Chacaras Aeroporto,Maringa,PR,43.0,2,0,1,230000.0,5348.84,Marilene Insaurralde,-23.4751129,-51.9082314
Casa,Zona 07,"Rua José Clemente, 781",Zona 07,Maringa,PR,39.0,1,0,1,230000.0,5897.44,Moraes e Moraes Negócios imobiliários,-23.4148555,-51.941411
Apartamento,Virgilio,"Rua São João, 503",Zona 07,Maringa,PR,35.0,1,0,1,230000.0,6571.43,José Granado Imóveis,-23.4109197,-51.934147
Apartamento,Pontal,"Rua Rui Barbosa, 640",Zona 07,Maringa,PR,32.0,1,0,1,230000.0,7187.5,Lélo Imóveis,-23.4172268,-51.9553114
Apartamento,Vila Ferrara,"Rua Sao Joao, 140",Zona 07,Maringa,PR,26.07,1,0,1,230000.0,8822.4,Construtora Cidade Verde | Imobiliaria CCV,-23.4109197,-51.934147
Apartamento,Res Cidade Universitaria,"Avenida Guedner, 1571",Zona 08,Maringa,PR,26.0,1,0,1,230000.0,8846.15,Lelo Imoveis,-23.4372995,-51.9138207
Casa,Parque Residencial Cidade Nova,"Rua João Luiz Dias, 908",Parque Residencial Cidade Nova,Maringa,PR,59.0,2,0,1,231000.0,3915.25,MAGNANI IMOVEIS LTDA,-23.3942746,-51.9295617
Casa,Conjunto Residencial Cidade Alta,"Avenida Carmen Miranda, 5392",Conjunto Residencial Cidade Alta,Maringa,PR,42.0,2,0,1,232500.0,5535.71,Ingaville Imóveis,-23.4589626,-51.9220182
Casa,Parque Hortência,"Rua Pintagol, 479",Parque Hortência,Maringa,PR,60.0,2,0,6,235000.0,3916.67,Unic Imóveis,-23.399754,-51.9708422
Apartamento,Spazio Madison,"Rua Castro Alves, 1390",Zona 06,Maringa,PR,47.92,2,0,1,235000.0,4904.01,Imobiliaria Silvio Iwata,-23.4294655,-51.9729908
Apartamento,Torre Alvorear II,"Rua Vitor do Amaral, 796",Jardim Alvorada,Maringa,PR,46.0,2,0,1,235000.0,5108.7,Pedro Granado Imoveis,-23.3868403,-51.909838
Apartamento,Spazio Montserrat,"Rua Chile, 1623",Ebenezer,Maringa,PR,45.0,2,0,1,235000.0,5222.22,Imobiliária Santa Catarina,-23.3874962,-51.9041025
Apartamento,Spazio Mirante do Parque,"Avenida Pioneiro Antonio Ruiz Saldanha, 1847",Jardim das Estacoes,Maringa,PR,43.0,2,0,1,235000.0,5465.12,Rafael Takaki Corretor de Imoveis,-23.4442235,-51.9787045
Apartamento,Residencial Zaffiro,"Rua 3, 176",Chácaras Aeroporto,Maringa,PR,44.7,2,0,1,235870.0,5276.73,Imobiliária Alte,-23.4749063,-51.90661
Apartamento,Lounge 163,"Rua Osvaldo Cruz, 163",Zona 07,Maringa,PR,31.07,1,0,1,238000.0,7660.12,Washi Empreendimentos Imobiliários LTDA,-23.41134,-51.9434837
Casa,Chácaras Aeroporto,"Rua Jacob Porsak, 267",Chácaras Aeroporto,Maringa,PR,44.0,2,0,1,238900.0,5429.55,Ingaville Imóveis,-23.4714241,-51.9063989
Casa,Jardim Aclimação,"Avenida Senador Petrônio Portela, 1021",Jardim Aclimação,Maringa,PR,64.76,3,0,1,239000.0,3690.55,Conecta Corretores,-23.4477368,-51.9118327
Casa,Parque Avenida,"Rua Pioneiro Antonio Pietro Bon, 1218",Parque Avenida,Maringa,PR,119.82,3,0,2,240000.0,2003.0,Shimizu Imóveis,-23.3854925,-51.9243806
Casa,Jardim Oriental,"Rua Onofre Manoel, 492",Jardim Oriental,Maringa,PR,100.0,3,0,1,240000.0,2400.0,Imobiliária Paiaguás,-23.3707022,-51.9468644
Casa,Jardim Araucária,"Rua Maria Garcia de Souza, 00",Jardim Araucária,Maringa,PR,92.0,2,0,2,240000.0,2608.7,Beltrame Imóveis,-23.4544283,-51.9036573
Casa,Jardim São Silvestre,"Rua Pioneiro Alziro Pozzi, 1427",Jardim São Silvestre,Maringa,PR,92.0,2,0,2,240000.0,2608.7,MAGNANI IMOVEIS LTDA,-23.4559252,-51.9060261
Apartamento,Cristóvão Colombo,"Rua Paranaguá, 565",Zona 07,Maringa,PR,87.0,3,0,1,240000.0,2758.62,IMOBILIÁRIA Z3,-23.4117138,-51.9433358
Apartamento,Allamanda,"Rua Mandaguari, 370",Zona 07,Maringa,PR,78.0,3,0,1,240000.0,3076.92,Haraki Imóveis,-23.4095145,-51.9463481
Apartamento,Serra Negra,"Avenida Doutor Mário Clapier Urbinati, 332",Zona 07,Maringa,PR,72.0,3,0,1,240000.0,3333.33,Lélo Imóveis,-23.4061787,-51.9452784
Casa,Jardim São Francisco,"Rua Rio Preto, 197",Jardim São Francisco,Maringa,PR,70.0,2,0,4,240000.0,3428.57,Adriana Corretora de Imóveis,-23.398145,-51.8974119
Casa,Parque Tarumã,"Rua Waldemar Cambarotto, 278",Parque Tarumã,Maringa,PR,55.0,2,0,2,240000.0,4363.64,7House Imóveis,-23.468103,-51.9275632
Apartamento,Meridian,"Rua Mandaguari, 654",Zona 07,Maringa,PR,50.0,2,0,1,240000.0,4800.0,Shimizu Imoveis,-23.4095145,-51.9463481
Apartamento,Cobogos,"Rua Quintino Bocaiuva, 779",Zona 07,Maringa,PR,48.4,1,0,1,240000.0,4958.68,Imobiliaria Abrao Ltda,-23.40679,-51.94699
Apartamento,Spazio Maceratti,"Rua Políbio Fagundes Neves, 276",Jardim Alvorada,Maringa,PR,46.59,2,0,1,240000.0,5151.32,Imobiliária Silvio Iwata,-23.3873082,-51.9159552
Apartamento,Spazio Montero,"Avenida das Indústrias, 1340",Jardim América,Maringa,PR,46.0,2,1,1,240000.0,5217.39,Pedro Granado Imóveis,-23.4256938,-51.890415
Apartamento,Res. Spazio Minessota,"Avenida Doutor Alexandre Rasgulaeff, 3884",Parque Residencial Cidade Nova,Maringa,PR,45.92,2,0,1,240000.0,5226.48,Favarao Imoveis,-23.3984561,-51.929179
Apartamento,Residencial Torre Alvorear,"Rua Vítor do Amaral, 776",Jardim Alvorada,Maringa,PR,45.89,2,0,1,240000.0,5229.9,Imobiliária Morada do Sol,-23.3868403,-51.909838
Apartamento,Residencial Vilagio Treviso,"Avenida José Alves Nendo, 1256",Jardim São Silvestre,Maringa,PR,45.0,2,0,1,240000.0,5333.33,Moose Imob,-23.4529235,-51.9130252
Apartamento,Spazio Montserrat,"Rua Chile, 1613",Ebenezer,Maringa,PR,45.0,2,0,1,240000.0,5333.33,Prado Imóveis,-23.3874962,-51.9041025
Apartamento,Spazio Montpellier,"Rua Chile, 1523",Ebenezer,Maringa,PR,44.92,2,0,1,240000.0,5342.83,Imobiliaria Silvio Iwata,-23.3874962,-51.9041025
Apartamento,Spazio Mendonza,"Avenida das Indústrias, 1060",Jardim América,Maringa,PR,43.46,2,0,1,240000.0,5522.32,Opção Imóveis,-23.4256938,-51.890415
Apartamento,Spazio Montserrat,"Rua Chile, 1623",Ebenezer,Maringa,PR,42.0,2,0,1,240000.0,5714.29,Villeman Imóveis,-23.3874962,-51.9041025
Apartamento,Chain,"Rua Professor Lauro Eduardo Werneck, 1023",Zona 07,Maringa,PR,36.77,1,0,2,240000.0,6527.06,Massaru Imóveis,-23.4141509,-51.9395832
Casa,Vila Nova,"Rua Mitsuzo Taguchi, 500",Vila Nova,Maringa,PR,63.0,3,0,1,241500.0,3833.33,MAGNANI IMOVEIS LTDA,-23.4252482,-51.9064218
Apartamento,Residencial Sandra Regina,"Rua Mitsuzo Taguchi, 184",Vila Nova,Maringa,PR,67.0,3,0,1,243000.0,3626.87,Amarildo Neves de Lara,-23.4252482,-51.9064218
Apartamento,Mirante do Alvorada,"Rua Nilo Cairo, 790",Jardim Alvorada,Maringa,PR,44.44,2,0,1,244990.0,5512.83,Imobiliária Casa Nova,-23.3942385,-51.9148644
Casa,Jardim das Estações,"Avenida Pioneiro Antonio Ruiz Saldanha, 727",Jardim das Estações,Maringa,PR,44.42,2,0,1,244990.0,5515.31,Ingaville Imóveis,-23.4442235,-51.9787045
Apartamento,São Jose,"Avenida Mauá, 1848",Zona 03,Maringa,PR,70.0,3,0,1,245000.0,3500.0,Imobiliária Morada do Sol,-23.420347,-51.9281845
Casa,Zona 07,"Rua Bragança, 838",Zona 07,Maringa,PR,63.0,2,1,1,245000.0,3888.89,Lélo Imóveis,-23.4103618,-51.9460452
Casa,Zona 07,"Rua Bragança, 838",Zona 07,Maringa,PR,62.98,2,0,1,245000.0,3890.12,Ágil Imóveis,-23.4103618,-51.9460452
Apartamento,Residencial Lirios,"Rua Vereador Arlindo de Souza, 512",Jardim Monte Carlo,Maringa,PR,62.37,3,0,1,245000.0,3928.17,Massaru Imoveis,-23.410975,-51.9599619
Apartamento,Marialva,"Rua Vasco da Gama, 121",Vila Marumby,Maringa,PR,58.0,3,0,1,245000.0,4224.14,Marly Imóveis,-23.4452497,-51.9279409
Casa,Zona 07,"Rua 10 de Maio, 111",Zona 07,Maringa,PR,58.0,3,0,1,245000.0,4224.14,Peron Imoveis,-23.4101572,-51.9337355
Casa,Jardim Alvorada,"Rua Vítor do Amaral, 1006",Jardim Alvorada,Maringa,PR,54.0,2,0,1,245000.0,4537.04,Auretto Negócios Imobiliários,-23.3868403,-51.909838
Apartamento,Residencial Rebouças,"Rua Pioneiro Salvador Kessa, 1131",Jardim Rebouças,Maringa,PR,51.18,2,0,1,245000.0,4787.03,WEGG Construtora,-23.3801067,-51.9652762
Apartamento,Spazio Montecarlo,"Avenida das Indústrias, 1240",Jardim América,Maringa,PR,50.0,2,0,1,245000.0,4900.0,Granado Imóveis,-23.4256938,-51.890415
Casa,Jardim América,"Avenida das Indústrias, 1146",Jardim América,Maringa,PR,47.0,2,0,1,245000.0,5212.77,Imobiliaria Zanoni,-23.4256938,-51.890415
Apartamento,Terra de Santa Cruz,"Rua Pioneira Genoveva Giunta, 1106",Parque Tarumã,Maringa,PR,45.39,2,0,1,245000.0,5397.66,Conecta Corretores,-23.4670954,-51.9294294
Casa,Parque Tarumã,"Rua Pioneira Genoveva Giunta, 61",Parque Tarumã,Maringa,PR,45.0,2,0,1,245000.0,5444.44,Soma Soluções Imobiliárias,-23.4670954,-51.9294294
Casa,Parque Tarumã,"Rua Pioneira Genoveva Giunta, 1106",Parque Tarumã,Maringa,PR,45.0,2,0,1,245000.0,5444.44,Ingaville Imóveis,-23.4670954,-51.9294294
Apartamento,Spazio Montseny,"Rua Pioneiro Alfredo José da Costa, 218",Jardim Alvorada,Maringa,PR,45.0,2,0,1,245000.0,5444.44,Imobiliária Morada do Sol,-23.3906233,-51.9082318
Apartamento,Spazio Montserrat,"Rua Chile, 1623",Ebenezer,Maringa,PR,45.0,2,0,1,245000.0,5444.44,La Bela Vista Imoveis,-23.3874962,-51.9041025
Apartamento,Spazio Montpellier,"Rua Chile, 1523",Ebenezer,Maringa,PR,45.0,2,0,1,245000.0,5444.44,Pedro Granado Imoveis,-23.3874962,-51.9041025
Apartamento,Residencial Montalbàn,"Rua Vítor do Amaral, 704",Jardim Alvorada,Maringa,PR,44.0,2,0,1,245000.0,5568.18,Euclides Guimarães Corretor de Imóveis,-23.3868403,-51.909838
Casa,Parque das Laranjeiras,"Rua Tupanssi, 620",Parque das Laranjeiras,Maringa,PR,44.0,2,0,4,245000.0,5568.18,Lélo Imóveis,-23.3900357,-51.9614581
Apartamento,Spazio Mirante do Parque,"Avenida Pioneiro Antonio Ruiz Saldanha, 1847",Parque Industrial,Maringa,PR,43.88,2,0,1,245000.0,5583.41,Imobiliaria Silvio Iwata,-23.4540205,-51.9838412
Apartamento,Cidade Universitaria,"Avenida Guedner, 1571",Zona 08,Maringa,PR,25.79,1,0,1,245000.0,9499.81,Proposta Consultoria de Imoveis,-23.4372995,-51.9138207
Apartamento,Torre do Alvorear,"Rua Vitor do Amaral, 776",Jardim Alvorada,Maringa,PR,47.62,2,0,1,249000.0,5228.9,Merlin Gestao de Imoveis,-23.3868403,-51.909838
Apartamento,Spazio Montpellier,"Rua Chile, 1523",Jardim Alvorada,Maringa,PR,45.0,2,0,1,249000.0,5533.33,Lelo Imoveis,-23.3856198,-51.9029683
Apartamento,Residencial Martinelli,"Rua Olímpio Mendes da Rocha, 355",Vila Esperança,Maringa,PR,44.0,2,0,1,249000.0,5659.09,Mendes & Conrado Engenharia e Imobiliária,-23.4040682,-51.9308658
Apartamento,Ed. Farini,"Rua Francisco Glicério, 797",Zona 07,Maringa,PR,39.0,1,0,1,249000.0,6384.62,Imobiliária Grou ltda,-23.4133747,-51.9348015
Apartamento,Zona 01 Centro,"Rua Piratininga, 691",Zona 01,Maringa,PR,24.07,1,0,1,249000.0,10344.83,Beltrame Imóveis,-23.4214633,-51.9347263
Casa,Loteamento Batel,"Rua Rio Tibagi, 430",Loteamento Batel,Maringa,PR,160.0,3,0,3,250000.0,1562.5,Donizeti Corretor de Imóveis,-23.3952838,-51.8947777
